Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Region,Route,BioRegion,ZoopAbundance_m3,CopeAbundance_m3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,Biomass_mgCarbon_m3,NoCopepodSpecies_Sample,ShannonCopepodDiversityCPR,CopepodEvenness,PhytoBiomassCarbon_pg_m3,AbundancePhyto_cells_m3,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversitycpr,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversitycpr,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversitycpr,DinoflagellateEvenness,sst_1d,chl_oc3_1d
-60.301,119.6222,2009-12-13T03:24:00Z,2009,12,13,03:24:00,SO,HOAN,NA,108.6667,108,1.07459854166667,NA,NA,1,0,NA,95260000.5807406,157333.3,NA,14298.6823528211,6,1.26301641711544,0.704902883900808,6,1.26301641711544,0.704902883900808,NA,NA,NA,NA,NA
-60.8781,117.5572,2009-12-13T08:47:00Z,2009,12,13,08:47:00,SO,HOAN,NA,41.9999,39.9999,0.504664686661717,NA,NA,2,0.693147180559945,1,123946263.813369,200666.6,NA,16195.7356753355,11,1.97922966485161,0.825402880310875,10,1.87582435057146,0.814660164472935,NA,NA,NA,NA,NA
-61.0936,116.8271,2009-12-13T10:43:00Z,2009,12,13,10:43:00,SO,HOAN,NA,114,112,1.02610118303571,NA,NA,1,0,NA,103241508.800396,154000,NA,18704.9985519481,9,1.86635604498984,0.849415241500936,8,1.71965443078923,0.826978973114117,NA,NA,NA,NA,NA
-61.1663,116.5155,2009-12-13T11:46:00Z,2009,12,13,11:46:00,SO,HOAN,NA,72.6666,72.6666,0.98623878095301,NA,NA,NA,NA,NA,211617180.453545,134000,NA,55136.4501606289,9,2.07567338985505,0.944679670555784,8,1.94420370436368,0.934964347587812,NA,NA,NA,NA,NA
-61.3357,115.9227,2009-12-13T13:42:00Z,2009,12,13,13:42:00,SO,HOAN,NA,96.6666,88.6667,0.980225620215932,NA,NA,NA,NA,NA,177157514.887251,143999.8,0.975609970256061,35944.2845315981,13,2.45614176869903,0.957579049876374,11,2.30643615131142,0.961858583848737,NA,NA,NA,NA,NA
-61.5476,115.1733,2009-12-13T16:00:00Z,2009,12,13,16:00:00,SO,HOAN,NA,152.6667,142.6667,1.03280357294309,NA,NA,1,0,NA,50496915.2138992,117333.2,NA,9523.89236952731,7,1.57953381223453,0.811719807824298,6,1.36773603987775,0.763348018172892,NA,NA,NA,NA,NA
-61.6332,114.8703,2009-12-13T16:55:00Z,2009,12,13,16:55:00,SO,HOAN,NA,76.0001,71.3334,0.964905969714047,NA,NA,1,0,NA,101059369.356201,110666.4,NA,30658.8114085662,8,1.73797899565729,0.835791226067985,7,1.5890224357404,0.816595995715337,NA,NA,NA,NA,NA
-62.2739,90.6833,2010-03-22T02:51:00Z,2010,3,22,02:51:00,SO,ANHO,NA,51.3334,51.3334,1.16947928639054,NA,NA,3,0.796311640173813,0.72483409150576,13081927.016299,20000,NA,16042.3307533333,2,0.636511857779211,0.918292500685089,2,0.636511857779211,0.918292500685089,NA,NA,NA,NA,NA
-62.1374,91.138,2010-03-22T03:48:00Z,2010,3,22,03:48:00,SO,ANHO,NA,14.6667,14.6667,1.12113369060525,NA,NA,2,0.636514168294813,0.918295834054489,658352.761338756,3333.3,NA,3141.62141621416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.0929,91.28,2010-03-22T04:06:00Z,2010,3,22,04:06:00,SO,ANHO,NA,23.3333,22,1.29530177272727,NA,NA,1,0,NA,12017242.0776555,16666.5,NA,16843.1814134141,3,1.09861228866811,1,3,1.09861228866811,1,NA,NA,NA,NA,NA
-61.7663,92.5154,2010-03-22T06:38:00Z,2010,3,22,06:38:00,SO,ANHO,NA,20,20,0.86600055,NA,NA,1,0,NA,61941373.2405037,53333.2,NA,29580.5083754897,2,0.304634384676179,0.439494516056584,2,0.304634384676179,0.439494516056584,NA,NA,NA,NA,NA
-60.0104,98.8895,2010-03-23T00:35:00Z,2010,3,23,00:35:00,SO,ANHO,NA,12.6667,10.6667,1.85874731641464,NA,NA,1,0,NA,8344378.35833511,23333.2,NA,7984.8725046286,2,0.693147180559945,1,2,0.693147180559945,1,NA,NA,NA,NA,NA
-59.9682,99.0358,2010-03-23T00:54:00Z,2010,3,23,00:54:00,SO,ANHO,NA,11.3333,10,1.4883329,NA,NA,1,0,NA,12112518.0780051,16666.6,NA,18161.0275516102,1,0,NA,1,0,NA,NA,NA,NA,NA,NA
-59.9304,99.1869,2010-03-23T01:13:00Z,2010,3,23,01:13:00,SO,ANHO,NA,5.3333,5.3333,1.65374017962612,NA,NA,1,0,NA,32433151.8378431,33333.3,NA,24204.1695700029,2,0.636515323533864,0.91829750071214,2,0.636515323533864,0.91829750071214,NA,NA,NA,NA,NA
-60.8705,95.8411,2010-03-22T14:18:00Z,2010,3,22,14:18:00,SO,ANHO,NA,51.3333,48.6666,2.53767073311059,NA,NA,3,0.410482597560576,0.373637362147314,82812144.2819893,83333.2,NA,28429.968841407,9,1.97956092357207,0.900937002066473,9,1.97956092357207,0.900937002066473,NA,NA,NA,NA,NA
-61.7901,146.5592,2011-02-01T06:31:00Z,2011,2,1,06:31:00,SO,ANHO,NA,64.0002,62.6668,1.01531866953475,NA,NA,1,0,NA,43624407.3009288,44000,NA,24780.5565964646,3,0.85996625380661,0.782775017790107,3,0.85996625380661,0.782775017790107,NA,NA,NA,NA,NA
-61.6263,146.5704,2011-02-01T07:15:00Z,2011,2,1,07:15:00,SO,ANHO,NA,37.3335,36.0001,0.993055144291266,NA,NA,1,0,NA,55255198.4757647,39999.9,NA,35875.771734221,2,0.304634384676179,0.439494516056584,2,0.304634384676179,0.439494516056584,NA,NA,NA,NA,NA
-59.9603,146.695,2011-02-01T15:03:00Z,2011,2,1,15:03:00,SO,ANHO,NA,104.0003,93.3335,1.3265036455292,0.989582845053609,NA,7,1.59190725158048,0.818078497793593,143054187.809859,33999.9,NA,156944.258741408,3,1.0042411278065,0.914099667521447,3,1.0042411278065,0.914099667521447,NA,NA,NA,NA,NA
-38.80892,145.24471,2017-08-02T18:25:24Z,2017,8,2,18:25:24,SEAC,PKME,South-east,210.6665,154.6666,1.20356878778463,0.928571811224831,5.4,14,2.16839101748627,0.82165362349381,36536915.2110254,8000,0.5,79669.6138888889,1,0,NA,NA,NA,NA,1,0,NA,NA,NA
-36.59098,125.47859,2017-03-08T08:12:30Z,2017,3,8,08:12:30,GAB,ABFR,South-west,46.6666,2,1,NA,0.7333,NA,NA,NA,32949498.3939501,4666.7,NA,70223.75887077,2,0.693147180559945,1,NA,NA,NA,2,0.693147180559945,1,NA,NA
-36.29778,122.60921,2017-03-08T15:43:37Z,2017,3,8,15:43:37,GAB,ABFR,South-west,47.3335,14.0001,1.47548478225156,0.846148520791988,3.5333,7,1.37781950803903,0.708059161265965,4426884.53818049,666.7,NA,64922.947185974,1,0,NA,NA,NA,NA,1,0,NA,NA,NA
-36.09961,120.98004,2017-03-08T20:01:24Z,2017,3,8,20:01:24,GAB,ABFR,South-west,53.3335,27.3334,1.83262450921936,0.897430769230769,3.9333,18,2.21779861604544,0.767305662320656,21737212.8067134,2666.8,NA,84465.2778611069,4,1.38629436111989,1,NA,NA,NA,4,1.38629436111989,1,NA,NA
-36.04663,120.57407,2017-03-08T21:05:50Z,2017,3,8,21:05:50,GAB,ABFR,South-west,92.6671,40.0004,1.61350281497185,0.957445178833014,4.2,15,1.70325326552349,0.628959265537338,20324398.2432659,2666.8,NA,78385.296214356,4,1.38629436111989,1,NA,NA,NA,4,1.38629436111989,1,NA,NA
-45.4518,144.7943,2018-01-10T15:05:00Z,2018,1,10,15:05:00,SO,ANHO,South-east,294.6669,190.6666,1.21059344688582,NA,23.4667,NA,NA,NA,123617238.706355,43333.4,0.923077810649522,94621.7996844107,2,0.5004007599738,0.72192569487127,1,0,NA,1,0,NA,NA,NA
-44.9989,145.4902,2018-01-10T18:15:00Z,2018,1,10,18:15:00,SO,ANHO,South-east,114.6668,34.6668,0.689326545859439,NA,3.2,NA,NA,NA,23730765.0123798,24666.6,0.810808948132292,11386.6582799604,3,0.796331347068718,0.724852029494537,NA,NA,NA,3,0.796331347068718,0.724852029494537,NA,NA
-43.7818,146.7662,2018-01-16T06:55:00Z,2018,1,16,06:55:00,SO,HOAN,South-east,192,100.6666,1.17410549775199,NA,105.2667,NA,NA,NA,43274699.5406197,6666.6,NA,261147.280222802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-29.26332,153.74538,2017-07-31T05:16:49Z,2017,7,31,05:16:49,NEAC,BRPK,Temperate East,43.3335,20.6668,2.23644008748331,NA,3.3333,3,1.03972077083992,0.946394630357186,179543287.594442,63332.9,0.764706712808142,39983.3262378901,6,1.79175946922806,1,2,0.693147180559945,1,3,1.09861228866811,1,NA,NA
-30.89955,153.36659,2017-07-31T10:55:42Z,2017,7,31,10:55:42,NEAC,BRPK,Temperate East,64.6672,44.6672,1.04198986916822,0.896554221105008,7.6,17,2.68953577346799,0.949288121598876,106635188.051602,158666.6,0.991188984843389,20824.7283670795,5,1.36536851985342,0.848351159932878,4,1.22357603921864,0.882623541965646,NA,NA,NA,NA,NA
-32.77765,152.59813,2017-07-31T17:42:23Z,2017,7,31,17:42:23,NEAC,BRPK,Temperate East,62.0004,44.0003,1.29585614174889,0.955553925947654,4.2,15,2.19791074639214,0.811621123381525,6560760.55489321,4666.7,0.714273469475218,13807.3132810956,1,0,NA,NA,NA,NA,1,0,NA,NA,NA
-33.32343,152.14092,2017-07-31T19:57:56Z,2017,7,31,19:57:56,NEAC,BRPK,Temperate East,133.3334,105.3334,1.76461002934739,0.961536612429591,6.1333,18,2.38285184859587,0.824410161802263,69379238.6601755,90666.5,0.992366018879418,19432.5177247951,4,0.882608386923207,0.636667371430559,3,0.801818304531803,0.72984647341227,1,0,NA,NA,NA
-10.73472,138.75136,2017-10-02T06:31:36Z,2017,10,2,06:31:36,North,TINT,North,107.9999,10.6668,1.22188285146436,0.799994000119998,1.5333,6,1.38629436111989,0.773705614469083,51146996.701233,25333.4,0.9210488919766,59605.8619672054,4,0.635704891503558,0.45856414722052,2,0.410114124287965,0.591669613308768,2,0.693147180559945,1,NA,NA
-28.42998,153.90512,2017-11-29T23:51:37Z,2017,11,29,23:51:37,NEAC,BRPK,Temperate East,17.3333,3.9999,0.33,NA,0.6,NA,NA,NA,7440954.51291347,1333.4,NA,52762.983892472,2,0.693147180559945,1,NA,NA,NA,2,0.693147180559945,1,NA,NA
-30.4061,153.5181,2017-11-30T06:25:51Z,2017,11,30,06:25:51,NEAC,BRPK,Temperate East,55.3336,10.0001,0.9010018899811,0.916663541705729,0.5333,6,1.03356205420682,0.576841965652961,NA,11333.5,0.31249296883789,88980.530230768,7,1.66635652638953,0.856337856708595,NA,NA,NA,7,1.66635652638953,0.856337856708595,NA,NA
-31.3724,153.21166,2017-11-30T09:42:58Z,2017,11,30,09:42:58,NEAC,BRPK,Temperate East,62.667,16.6669,0.866603447551734,0.874996484451903,2.2,6,1.30309240376172,0.727269717917624,NA,21333.7,0.576910873039224,48360.1679864303,10,1.73257791951059,0.752449029910865,1,0,NA,9,2.19722457733622,1,NA,NA
-37.84617,150.09211,2017-12-02T11:38:10Z,2017,12,2,11:38:10,SEAC,PKME,South-east,119.3336,108.0001,1.0583657798436,0.993055215567484,8.0667,10,0.746506987906781,0.324203865550132,7208292132.28628,377333.1,0.968379622396972,635435.15183367,6,1.65287170338649,0.922485261985859,1,0,NA,3,0.934777878429659,0.850871493129689,NA,NA
-33.45737,152.05313,2017-11-30T17:22:54Z,2017,11,30,17:22:54,NEAC,BRPK,Temperate East,38.0002,23.3334,0.95942929448773,NA,2.7333,4,0.636514168294813,0.459147917027245,430715812.170405,137333.4,0.8771930901815,74701.2346330779,6,1.62595212824357,0.907461161036353,4,1.34211413871016,0.968130706112057,2,0.233799592349249,0.337301512444123,NA,NA
-30.3376,153.45316,2018-03-07T02:06:07Z,2018,3,7,02:06:07,NEAC,BRPK,Temperate East,41.3336,13.3335,1.26125795927551,0.888887037098763,3,5,1.242453324894,0.771979655316386,NA,33999.9,0.490195559398704,157348.86916294,6,1.56103302866565,0.871229121695776,2,0.693147180559945,1,4,1.07674729701199,0.776708992844895,NA,NA
-30.66431,153.37243,2018-03-07T04:55:08Z,2018,3,7,04:55:08,NEAC,BRPK,Temperate East,32.0003,24.0003,1.27569713711912,0.97142746940035,2.2667,10,1.52631347322411,0.662869519075817,14703206.1505482,13999.9,0.952378231273081,24114.1382331302,2,0.693147180559945,1,2,0.693147180559945,1,NA,NA,NA,NA,NA
-31.31757,153.20933,2018-03-07T10:33:08Z,2018,3,7,10:33:08,NEAC,BRPK,Temperate East,26.0001,13.3335,1.01500438153283,0.888885185246913,1.4,3,1.09861228866811,1,28508.3457938761,3333.3,NA,65.4504461711284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-31.63975,153.10883,2018-03-07T13:22:09Z,2018,3,7,13:22:09,NEAC,BRPK,Temperate East,114.0005,13.3336,1.16447347022555,0.874996484451903,1.3333,6,1.38629436111989,0.773705614469083,37764120.5171034,23999.8,0.83333194443287,19860.1423259546,2,0.450574620598912,0.650041770688476,NA,NA,NA,2,0.450574620598912,0.650041770688476,NA,NA
-32.58017,152.70836,2018-03-07T21:49:10Z,2018,3,7,21:49:10,NEAC,BRPK,Temperate East,136.6673,111.3337,1.12772621407534,0.934577906375248,8.1333,22,2.13160055348747,0.689605718993458,6790392644.27285,201333.3,0.486110416666667,1114080.34014161,8,1.95282258878721,0.939109154859752,2,0.693147180559945,1,6,1.63370617758209,0.911788778370982,NA,NA
-33.37852,151.99018,2018-03-08T06:16:11Z,2018,3,8,06:16:11,NEAC,BRPK,Temperate East,443.3342,154.0008,1.22553088827964,0.904253434822155,8.1333,45,2.16565059618613,0.568910588213665,NA,82000.2,0.303024517958928,24428.417667457,9,1.67865241611751,0.763987638511037,1,0,NA,8,1.47877662119298,0.711141232659218,NA,NA
-34.17264,151.25872,2018-03-08T14:43:12Z,2018,3,8,14:43:12,NEAC,BRPK,Temperate East,1059.9987,563.999,1.24566777323183,0.920680431992389,14.6,67,2.67806365710249,0.636922576635436,NA,132666.9,0.128202859978,29291.7639464056,12,1.93333210094295,0.778030072521192,1,0,NA,11,1.77788769418591,0.741436756790088,NA,NA
-34.53673,151.01966,2018-03-09T13:13:09Z,2018,3,9,13:13:09,SEAC,PKME,Temperate East,58.667,38.667,2.14930233791088,0.842101523644115,1.9333,8,1.47350238508065,0.708604861231304,77837843.9959039,27333.2,0.952378231273081,111443.778695872,3,0.934777878429659,0.850871493129689,1,0,NA,1,0,NA,NA,NA
-35.52121,150.86961,2018-03-09T16:28:48Z,2018,3,9,16:28:48,SEAC,PKME,Temperate East,352.0006,290.0005,1.29603068110084,0.910958246154589,7.0667,38,2.27171077098139,0.624510505382026,25399898.5471425,14666.7,0.714273469475218,29118.0106369076,2,0.693147180559945,1,NA,NA,NA,2,0.693147180559945,1,NA,NA
-38.93761,143.38539,2017-12-05T03:40:08Z,2017,12,5,03:40:08,GAB,MEAB,South-east,220.667,56.0002,0.913615630675811,NA,7.1333,10,1.45644999474018,0.632528195883681,21354396.6721781,10000,NA,59323.6911666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-38.89977,142.96101,2017-12-05T04:42:29Z,2017,12,5,04:42:29,GAB,MEAB,South-east,56,12.6666,0.581054584497813,NA,1.3333,2,0.348832095843032,0.503258334775646,19327658.0859233,4666.7,0.714273469475218,54134.9686033195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-38.38504,138.9125,2018-03-11T23:49:54Z,2018,3,11,23:49:54,GAB,MEAB,South-east,46.6668,8.6668,1.10346511976739,NA,1.4,NA,NA,NA,152336019.057668,20666.6,0.576918417150802,146636.578876061,1,0,NA,NA,NA,NA,1,0,NA,NA,NA
-38.30633,138.07093,2018-03-12T02:01:18Z,2018,3,12,02:01:18,GAB,MEAB,South-east,88.6669,31.3334,1.01553517971238,0.916663541705729,4.7333,5,1.07899220787758,0.670415552871949,NA,63333,0.222221111105556,145346.287824032,6,1.47507314416978,0.823253996701511,1,0,NA,5,1.31142854685864,0.81483637034202006,NA,NA
-38.54218,139.58406,2017-12-05T13:01:17Z,2017,12,5,13:01:17,GAB,MEAB,South-east,102.0001,11.3334,0.928127630851154,NA,1.4667,3,1.09861228866811,1,185978210.452189,30666.6,0.731708209400255,156389.771522148,4,1.26374633744287,0.911600286985209,1,0,NA,3,0.934777878429659,0.850871493129689,NA,NA
-38.49068,139.16444,2017-12-05T14:03:38Z,2017,12,5,14:03:38,GAB,MEAB,South-east,113.3338,21.3337,1.23499901726002,0.749996875117183,2.5333,9,1.93560050545395,0.880929753571457,554076975.859808,68000,0.539214705882353,159710.220151144,8,1.81443398076872,0.87255830202515,3,1.03971817150337,0.946392264339095,5,1.25511962513767,0.779849670149396,NA,NA
-46.3819,147.4962,2017-12-13T14:54:00Z,2017,12,13,14:54:00,SO,HOAN,South-east,56.6668,38.6666,1.62043187143426,0.973682860109026,9.1333,12,2.034961408983,0.818928714749351,33735176.008576,53333.2,NA,16884.9434265513,2,0.5004007599738,0.72192569487127,2,0.5004007599738,0.72192569487127,NA,NA,NA,NA,NA
-37.441160000000004,150.1637,2018-03-09T23:00:04Z,2018,3,9,23:00:04,SEAC,PKME,South-east,60.667,19.3337,1.30551299027087,0.958332031274414,2.1333,15,1.48849922653773,0.549657176197064,NA,13999.9,0.312498828117676,49229.1257895883,4,1.26374633744287,0.911600286985209,1,0,NA,3,0.934777878429659,0.850871493129689,NA,NA
-47.0756,142.374,2018-01-10T04:09:00Z,2018,1,10,04:09:00,SO,ANHO,South-east,130.0001,88.6668,0.892744042866101,NA,5.6,2,0.348832095843032,0.503258334775646,116407415.827818,70666.8,0.943396333214466,27135.3476924454,4,1.12128680020877,0.808837453037725,2,0.673012153563413,0.970951296403937,2,0.450574620598912,0.650041770688476,NA,NA
-44.424,143.2098,2017-10-31T18:16:00Z,2017,10,31,18:16:00,SO,HOAN,South-east,180.6671,160.0001,1.4502921623174,NA,14,8,0.624416623356591,0.300280921988395,45264861.7789655,90000.1,NA,11539.8660429729,3,1.03971817150337,0.946392264339095,2,0.636511857779211,0.918292500685089,NA,NA,NA,NA,NA
-44.7269,142.377,2017-10-31T22:46:00Z,2017,10,31,22:46:00,SO,HOAN,South-east,102.6669,76.0002,1.83846380009526,NA,13.6,7,0.46234654388799,0.237599122504421,34256857.4500309,73333.3,NA,9299.45275093496,2,0.636511857779211,0.918292500685089,1,0,NA,NA,NA,NA,NA,NA
-45.1792,141.1158,2017-11-01T05:23:00Z,2017,11,1,05:23:00,SO,HOAN,South-east,110.6668,30.6668,1.30977979443568,NA,4.4667,2,0.286835983056161,0.413816850303634,10392024.3517003,43333.2,NA,4359.41090293098,4,1.21300626631163,0.874999062487512,2,0.693147180559945,1,NA,NA,NA,NA,NA
-45.6405,139.8545,2017-11-01T12:11:00Z,2017,11,1,12:11:00,SO,HOAN,South-east,158.0002,134.0003,1.30787542299915,NA,12.6667,NA,NA,NA,26720153.854562,50666.7,0.986841456025358,10470.8129694487,2,0.450574620598912,0.650041770688476,1,0,NA,1,0,NA,NA,NA
-45.2182,143.1314,2018-01-16T21:37:00Z,2018,1,16,21:37:00,SO,HOAN,South-east,351.3334,230.6667,0.729421607019999,NA,6.8667,2,0.191444081957717,0.276195427647939,960081967.270705,186666.5,0.481481378600766,63560.9300139442,7,1.37026096609536,0.704174839090377,1,0,NA,5,1.13290020062813,0.703910472019852,NA,NA
-36.89312,127.53154,2017-03-08T02:49:26Z,2017,3,8,02:49:26,GAB,ADAB,South-west,32.0001,14,0.938094321428571,NA,2.2667,4,1.18222300164511,0.85279363084913,17452052.3783201,2666.8,NA,66582.0164512608,4,1.38629436111989,1,NA,NA,NA,4,1.38629436111989,1,NA,NA
-36.82703,127.12443,2017-03-08T03:52:09Z,2017,3,8,03:52:09,GAB,ADAB,South-west,8.6668,6.6667,1.26899673001635,NA,1.3333,3,1.03972077083992,0.946394630357186,8853769.07636099,1333.4,NA,64922.947185974,2,0.693147180559945,1,NA,NA,NA,2,0.693147180559945,1,NA,NA
-36.75955,126.71803,2017-03-08T04:54:52Z,2017,3,8,04:54:52,GAB,ADAB,South-west,9.3334,2.6667,1.31999756253047,NA,2.8667,2,0.562335144618808,0.811278124459133,191979347.110721,13333.3,NA,173835.08125437,3,1.03971817150337,0.946392264339095,NA,NA,NA,3,1.03971817150337,0.946392264339095,NA,NA
-32.2652,152.84168,2019-02-20T05:23:03Z,2019,2,20,05:23:03,NEAC,BRPK,Temperate East,40.6669,28.6669,1.22767763518204,0.897431952708238,1.4667,11,1.62457578070171,0.677500722875946,169248337.359018,26666.5,0.25,85661.1572657746,3,1.09861228866811,1,NA,NA,NA,3,1.09861228866811,1,NA,NA
-38.79795,141.50418,2019-08-11T03:16:15Z,2019,8,11,03:16:15,Bass Strait,ADME,South-east,48.0004,9.3335,0.798086548668482,NA,1.2,6,1.79175946922806,1,NA,666.7,NA,NA,1,0,NA,NA,NA,NA,1,0,NA,NA,NA
-26.80001,153.50184,2019-02-19T09:18:52Z,2019,2,19,09:18:52,NEAC,BRPK,Temperate East,62.0004,16.0003,1.02854180859109,0.937498242225951,0.6,NA,NA,NA,116491406.103157,23333.2,0.857143469391254,233386.805365078,3,1.03971817150337,0.946392264339095,2,0.636511857779211,0.918292500685089,1,0,NA,NA,NA
-28.69995,153.84591,2019-02-19T16:23:52Z,2019,2,19,16:23:52,NEAC,BRPK,Temperate East,13.3337,8.6669,1.18959469763256,NA,2.2667,6,1.79175946922806,1,9535095.33439629,6666.6,NA,42698.1693704437,1,0,NA,1,0,NA,NA,NA,NA,NA,NA
-31.63657,153.10691,2019-02-20T03:01:22Z,2019,2,20,03:01:22,NEAC,BRPK,Temperate East,74.667,54.0001,1.09932333458642,0.780491998800003,2.8667,NA,NA,NA,NA,59999.8,0.533332133328533,93666.4226991274,3,0.735618580192016,0.669588887526313,1,0,NA,2,0.410114124287965,0.591669613308768,NA,NA
-35.11153,151.01197,2019-02-21T21:14:02Z,2019,2,21,21:14:02,SEAC,PKME,Temperate East,44.0003,26.0001,1.3290879826632,0.968748535160828,2.4667,NA,NA,NA,1292204467.32456,2666.8,NA,16423784.3945928,4,1.38629436111989,1,NA,NA,NA,4,1.38629436111989,1,NA,NA
-61.6103,149.9195,2009-02-15T03:29:00Z,2009,2,15,03:29:00,SO,ANHO,NA,50.0001,48.6667,1.05205532735936,NA,NA,1,0,NA,164478340.754798,144000,NA,29052.5358405401,5,0.865585627624255,0.537818589295657,5,0.865585627624255,0.537818589295657,NA,NA,NA,NA,NA
-60.2232,149.3393,2009-02-15T09:45:00Z,2009,2,15,09:45:00,SO,ANHO,NA,22.6667,18,1.08185161111111,NA,NA,NA,NA,NA,241604128.910049,176666.6,NA,39194.7867555681,7,1.22500024974498,0.629525597746478,7,1.22500024974498,0.629525597746478,NA,NA,NA,NA,NA
-63.1713,142.9069,2007-12-21T03:08:00Z,2007,12,21,03:08:00,SO,HOAN,NA,6.0001,3.3334,0.885996580068399,NA,NA,NA,NA,NA,85394576.5486349,83999.9,NA,32599.645187243,3,0.735618580192016,0.669588887526313,2,0.410114124287965,0.591669613308768,NA,NA,NA,NA,NA
-63.2514,142.9169,2007-12-21T03:29:00Z,2007,12,21,03:29:00,SO,HOAN,NA,8,8,0.88333625,NA,NA,NA,NA,NA,117211218.746702,83999.9,NA,42812.1723099604,2,0.562336174564198,0.811279610356239,2,0.562336174564198,0.811279610356239,NA,NA,NA,NA,NA
-63.4201,142.9415,2007-12-21T04:14:00Z,2007,12,21,04:14:00,SO,HOAN,NA,23.3333,20.6666,0.76419391675457,NA,NA,NA,NA,NA,160711968.515903,194000,NA,22379.1052685281,3,0.752973050888654,0.685385607511739,3,0.752973050888654,0.685385607511739,NA,NA,NA,NA,NA
-64.499,143.0886,2007-12-21T09:07:00Z,2007,12,21,09:07:00,SO,HOAN,NA,5.3334,4.6667,0.93713737759016,NA,NA,NA,NA,NA,74421753.5018228,50666.7,NA,41743.0796202327,2,0.529707591012937,0.764206514675603,2,0.529707591012937,0.764206514675603,NA,NA,NA,NA,NA
-64.667,143.075,2007-12-21T09:56:00Z,2007,12,21,09:56:00,SO,HOAN,NA,1.3334,0.6667,1,NA,NA,NA,NA,NA,135019411.368085,70666.7,NA,71425.4165570952,3,1.01140310944955,0.920618784153338,2,0.673012153563413,0.970951296403937,NA,NA,NA,NA,NA
-63.0262,140.027,2008-01-21T11:23:00Z,2008,1,21,11:23:00,SO,ANHO,NA,1.3334,0.6667,0.3,NA,NA,NA,NA,NA,161440888.279399,100666.7,NA,47881.3003646908,4,1.09377032028152,0.78898850847084,3,0.936889201669523,0.852793302362701,NA,NA,NA,NA,NA
-61.7195,140.546,2008-01-21T18:52:00Z,2008,1,21,18:52:00,SO,ANHO,NA,26.6667,20,1.0806655,NA,NA,NA,NA,NA,45605052.8421529,136666.5,NA,7114.11467467237,6,1.60943583296849,0.898243241132073,5,1.42705924631121,0.886681763419465,NA,NA,NA,NA,NA
-61.4719,140.5983,2008-01-21T20:03:00Z,2008,1,21,20:03:00,SO,ANHO,NA,45.3333,39.3333,1.12279812525265,NA,NA,2,0.636514168294813,0.918295834054489,38362403.8176707,66666.6,NA,15059.7196709697,2,0.636511857779211,0.918292500685089,2,0.636511857779211,0.918292500685089,NA,NA,NA,NA,NA
-60.0729,142.5338,2007-12-20T09:36:00Z,2007,12,20,09:36:00,SO,HOAN,NA,28.6666,24,1.02388829166667,NA,NA,1,0,NA,28862725.9489095,53333.2,NA,14810.2637820266,3,1.09861228866811,1,2,0.693147180559945,1,NA,NA,NA,NA,NA
-60.24,142.5543,2007-12-20T10:42:00Z,2007,12,20,10:42:00,SO,HOAN,NA,60.0001,53.3334,1.08581253960933,NA,NA,2,0.154076103671029,0.222284830685688,18333333.4577879,44000,NA,9369.7508292298,1,0,NA,1,0,NA,NA,NA,NA,NA,NA
-60.6557,142.6046,2007-12-20T13:26:00Z,2007,12,20,13:26:00,SO,HOAN,NA,67.3336,64.6669,1.78366489656996,0.933332833335833,NA,8,1.6586119936925,0.797623766019708,34920409.0012369,47333.3,NA,20750.5100044671,2,0.562333084706242,0.811275152633489,2,0.562333084706242,0.811275152633489,NA,NA,NA,NA,NA
-62.588,142.8368,2007-12-20T23:47:00Z,2007,12,20,23:47:00,SO,HOAN,NA,19.3333,17.3333,1.00269423595045,NA,NA,1,0,NA,238557065.426008,184000,NA,38783.9646405646,3,0.837896230992126,0.762686017291815,2,0.689009193272822,0.994030146261606,NA,NA,NA,NA,NA
-60.5851,118.5876,2009-12-13T06:07:00Z,2009,12,13,06:07:00,SO,HOAN,NA,105.3335,100.6668,0.83718601862779,NA,NA,3,1.09861228866811,1,116376877.432541,80666.6,0.952381360544801,39522.4884668116,9,2.03773226285596,0.927411919507283,8,1.90853316771967,0.917810445480423,NA,NA,NA,NA,NA
-61.0122,117.1258,2009-12-13T09:56:00Z,2009,12,13,09:56:00,SO,HOAN,NA,153.3334,150,0.889044623333333,NA,NA,1,0,NA,137881233.227238,117333.2,NA,37547.0028501687,10,2.1631382302043,0.939438996971694,9,2.04231478061727,0.929497513218812,NA,NA,NA,NA,NA
-61.591,115.0197,2009-12-13T16:28:00Z,2009,12,13,16:28:00,SO,HOAN,NA,133.3333,128,0.9315362421875,NA,NA,1,0,NA,141634415.101389,100666.5,0.965517526754356,42601.4140595574,10,1.87052332009773,0.812357956189793,8,1.65907915587536,0.797848423541211,1,0,NA,NA,NA
